268268	14786
397168	3065
415603	3043
507146	26328
507141	5702
502392	6346
168546	18072
565203	10399
169498	1285
289856	22279
144624	13230
289859	16158
267209	1036
178734	3888
288723	10976
145572	22336
228904	27
197258	18866
165134	18798
148995	14335
165130	11291
91983	23193
544426	1315
129372	5571
540519	19113
540517	14795
144197	6644
540512	12833
302974	14334
616736	18482
302978	4318
23718	18897
666546	20431
23715	11624
533392	2274
594084	3405
303003	15678
417601	3825
73607	14358
445819	17545
355414	26120
503114	333
74054	5533
74057	17785
262072	10305
78923	15272
98602	12599
128551	25509
35586	445
107918	10593
56473	920
165862	20280
165866	23324
297033	15047
531108	5704
142922	6407
430740	16310
464258	1766
295892	9761
377084	12065
25712	12368
377089	6888
468548	20678
104750	25877
21879	4419
21878	4418
104757	17742
645347	16138
346953	23659
261520	8534
645343	14608
605330	24848
481300	10549
64940	22052
64946	19462
483239	220
342399	7778
455355	2564
690606	25300
635193	10997
186242	18760
508723	8819
209180	14136
101987	21481
472847	26170
36779	11819
386496	9292
14668	5994
528285	1882
440052	6981
371665	7462
644436	24691
710217	2576
534658	17424
232597	6155
614007	1961
340506	13716
251464	4420
251468	3111
133300	15803
39065	11894
112002	18963
112001	8035
695648	10960
482548	7762
225430	11749
699765	16685
691550	4911
168950	15812
233178	20794
620502	10037
198438	3225
620505	11315
456196	16101
456194	26294
150191	18060
517791	18191
107130	20899
537232	14545
171457	10066
658569	644
139300	23022
234339	24586
225291	6559
529662	12701
34045	16096
523242	6480
588153	6348
273991	6712
351134	21449
527953	18731
31490	9951
224748	1943
31494	3969
31495	7886
681096	5128
437907	14163
481895	2737
711627	6298
47254	8280
47256	7050
610807	13624
433628	14175
433629	7934
617850	8593
183625	24706
606751	25067
435508	953
327466	15903
239124	25059
406259	12404
215679	4080
486679	7423
396826	26474
452992	2432
486670	13448
181994	14711
474877	23991
403553	1925
19743	6638
400090	24713
397446	7855
357019	2992
244508	3626
379674	25786
244500	26451
715638	252
657335	11832
230520	5360
314365	8217
618929	616
323394	24045
489535	6427
202865	26392
501727	21014
240351	17378
488668	26030
592608	22324
133486	16945
278383	13928
613593	26195
42374	23332
42378	1748
597075	21187
702697	3447
405252	26237
205213	6236
448697	14043
401019	14546
485379	9995
270505	22012
190699	3223
396314	16718
410657	7862
396318	3814
176433	16657
627232	12803
321822	708
139095	18356
401571	24486
401573	5896
6253	2343
6254	9360
582777	17345
582773	7830
487820	22966
42994	25123
610027	13020
568281	10047
285342	2415
646484	7588
459520	3537
653307	2178
249480	10100
718585	1589
202888	23867
455654	18656
491053	3528
80852	5088
312037	695
455658	11064
506181	10199
538083	14693
5242	20641
384128	8910
626542	12962
384122	10294
518870	26419
184194	22721
518875	6733
162979	4745
518878	20094
385652	17185
14307	16978
14306	16977
207109	6454
394311	1402
324708	17179
394315	23795
411296	11803
45968	12670
630631	149
660642	20140
540758	2155
660649	18723
577248	24266
395959	11795
114236	19264
298803	23856
625168	18287
665504	525
585697	14645
559942	16129
421066	22635
252197	1564
547256	5007
266795	13617
212422	7651
78485	26362
705636	13761
311076	15004
48871	10856
319261	19410
382004	12934
581330	9812
639153	25717
544502	22109
318792	16991
568769	4963
12464	15125
570827	18841
150739	10064
357493	1414
193420	10530
117765	23228
673160	2183
378153	3275
378150	8797
378151	8796
397833	907
574575	22116
436504	3570
376114	7986
376110	16545
331540	1776
214141	4247
214143	350
318130	484
250134	26063
666736	21833
250138	20535
586646	11950
158324	1388
119773	24190
465009	3795
215812	26466
423334	17760
302579	14383
411900	8904
224436	24295
633836	19382
633834	19052
2557	9289
459950	11131
57237	25319
43106	25464
294273	4609
519917	20162
98887	7743
197439	13929
387527	14820
190425	23287
519919	19867
94130	2187
350443	2688
371469	5020
94139	3836
290974	6870
674302	9662
534419	25455
102518	23771
470601	6704
60425	15650
60424	20367
60426	23965
421305	25506
466860	21729
113517	16994
623254	21432
112641	25404
289135	4869
268650	7281
347519	22200
572627	25155
125932	15691
265550	12622
80468	9894
275704	13028
272733	10699
301705	15427
186679	20203
216731	2400
216730	2399
381969	7212
565501	21591
415108	12733
565502	23626
565509	13402
34281	4139
79081	9516
79080	16998
608190	8557
72054	22730
184956	383
78682	23761
368306	16826
149525	21382
147544	24884
147547	1473
149522	2857
143046	22765
105888	20577
26643	963
50303	17080
674294	24846
50304	6965
404152	22406
199924	23866
199926	18016
274833	15159
681873	7827
28610	10330
570088	2838
676896	7449
73017	7772
551441	25746
35620	24559
567815	24594
32935	23759
457815	25167
93627	14418
343987	26165
210915	2943
25691	22313
140661	20523
51163	5172
531078	24757
23960	25333
214804	5942
422813	17155
27270	3915
61297	8073
61296	8074
514589	21843
454721	16765
198	9338
309116	6892
323429	26260
573824	11478
444959	19637
420523	25632
515966	12159
602454	22394
680836	543
295917	15131
386352	11614
390436	4361
402003	23268
441204	2792
641043	2486
711044	9004
231949	24787
563011	10061
223620	25448
678368	18537
72666	14995
619502	13068
535405	17623
678364	10889
342212	18317
249975	5466
84755	24485
3458	4619
41338	5446
204010	26225
626784	4003
138124	22249
134466	25677
432031	20396
313220	12353
694722	19859
610100	5254
530044	6395
400936	12273
551948	6765
582802	7168
487915	10369
70895	8818
326891	23980
621065	18096
171398	18554
522019	1504
641956	16733
33918	4987
361313	13850
18333	1847
234810	10749
108193	18081
591367	1904
439366	2330
242801	20297
226974	11117
27158	24709
589904	24630
233453	19844
439369	5275
659200	10617
37913	247
47592	22584
372947	24979
213715	21391
183129	9514
456017	18626
456015	10885
315971	1254
315973	15698
83197	16014
714827	5520
246063	18392
511619	4316
394847	12161
647468	23463
206561	26468
183035	17683
643556	23829
6473	22205
638564	1978
360551	24344
525743	9858
31514	19338
238489	14520
239356	10128
687458	24372
170517	1093
39073	3631
716088	15823
629314	22939
653565	17053
629312	19033
102946	8205
493163	3709
247978	18316
482749	1658
241728	23301
577918	25734
373700	11955
546383	24063
432551	10463
706878	5423
716553	2649
287498	3201
455844	11611
276206	4772
276204	25189
718323	23183
43742	15519
452815	7343
485286	22047
305277	26436
485282	8579
44049	11900
400117	17820
690851	13702
23820	5291
393860	2019
688309	1323
688305	20394
230484	1113
235470	7437
17435	20137
391427	18431
323639	22821
634880	4474
281768	148
38853	8056
281766	6326
686416	25075
218125	4302
490275	24136
140340	18114
80263	7288
48655	14515
705015	16659
255093	21023
349939	533
352537	17781
349936	2130
373162	22163
392733	8606
415341	22931
325293	8409
325292	6094
410198	19448
135476	10702
657691	6080
135479	14969
657693	5737
179584	9096
264914	1269
490534	13838
655698	11401
106567	20156
325740	3363
14804	23518
14806	776
621502	20484
512367	19118
587715	19385
663387	26459
417870	25055
288575	16641
613843	25062
426653	19957
506028	8905
661727	18050
252011	9028
585718	3677
709212	12448
111630	1408
284603	7703
95278	8116
154960	4077
154969	8537
706095	16787
29987	25287
29986	23294
312202	8322
164054	13625
164057	22360
164059	18605
507645	1307
507649	14796
291463	3103
300982	16340
160774	2660
575549	5410
289714	4157
95850	15410
95853	12158
496896	12876
431159	8934
89526	17741
217593	16891
217590	13660
217591	14920
282520	21029
577037	8424
51365	23098
220026	1665
665716	10710
651593	652
127226	1888
61054	19044
110273	14059
580871	8940
215992	15754
215998	6910
266181	631
217625	13153
369444	18750
369449	20933
266189	12694
97004	25898
382279	7217
638162	15753
195719	22145
195716	9045
544716	9742
639342	5349
303988	21687
451826	20871
355375	243
424401	15476
505641	12909
2298	11521
352381	7090
501949	20666
561016	23176
120240	18550
386599	25596
501943	8661
420899	23316
661048	19187
210011	11216
266233	12083
251656	11716
193650	12674
259108	21965
413406	20405
413402	19732
413403	10153
624068	14534
678161	7849
227551	7483
579250	16308
194399	24680
579253	5920
446946	25513
335915	12139
517583	17021
227087	22500
158513	18646
341793	6597
393615	10525
69720	14885
100679	981
60098	4009
107788	1416
39949	9968
53272	9962
305130	19823
223708	5901
21317	12747
116262	2181
346076	23237
478642	13238
90985	5790
90984	15997
518143	8993
518149	12769
210900	11356
108631	25849
636696	25602
95533	4722
711479	18555
268759	429
268751	8616
470032	150
295590	15886
477027	21078
479511	2818
291870	6441
91165	17668
659049	23412
612836	17596
339111	14755
222071	13285
675447	3186
604524	11802
347308	12207
347304	19656
572873	13116
572876	25659
330435	20475
595194	8845
614375	23299
474641	9629
612785	9904
196538	11793
156112	23275
606968	14658
196536	22391
630698	530
216506	7294
263721	10794
441463	21926
441460	13441
449650	92
189781	18539
429140	8655
115185	16372
552125	8999
476863	9084
115188	16635
630524	17971
630527	22993
635818	24522
527506	14035
678905	5220
444459	9174
288037	20715
180678	23503
681442	13181
31063	6335
228616	13690
681444	13182
230880	23315
446168	20870
286037	14105
680317	21552
606386	13555
34741	21756
561778	8530
189791	26454
144202	1045
209642	3641
537106	2572
273233	824
224049	988
209679	5694
50113	10531
642445	11379
338394	25025
187374	14101
714712	4516
358076	8472
189421	10979
617559	7001
55543	4496
181235	1954
117855	22348
588447	23841
551767	20450
551765	15082
346893	13601
309834	14749
592874	18536
294968	3063
448213	12710
208063	22087
391623	18654
391624	18143
716419	22045
230979	21423
51646	15039
396163	1107
51649	19743
246532	710
98229	12007
391192	15489
98227	22355
98222	16397
377134	14479
176395	4253
4458	16966
439933	12183
74161	2293
74162	7831
337160	23753
200275	597
612009	20889
85364	25603
619338	2290
204195	13377
84092	15957
84091	15956
41271	24354
41270	24355
41272	11995
691650	16280
218242	13989
390573	17041
715148	25922
345041	19635
694028	16330
418459	23695
568368	15663
622216	10773
205578	11777
455442	7361
706332	5936
512166	4324
695371	22624
613668	23615
629538	18502
18818	16989
33038	10684
18813	15339
33037	1550
37593	11389
236980	2765
37594	16012
548157	182
569108	13065
548155	10824
548154	24741
172835	25013
548159	21168
585557	16033
407058	6332
407054	6331
7120	15198
37626	2469
553050	9106
694684	22169
84540	11213
346537	8699
132944	17894
702950	19070
248873	22963
360181	2252
202100	10753
483653	19978
604654	7515
690261	26409
640100	17413
690263	7963
690266	19515
77883	832
699306	19283
171561	17397
452136	25663
522208	6023
661813	12948
76284	4041
30079	21146
378585	20719
577540	9280
439114	282
406093	18365
370355	3428
439112	14918
11227	7825
361276	9758
647345	8358
643457	15611
206680	19607
182175	4447
492400	9519
213102	23277
378636	2656
179990	15644
498166	11149
494807	21755
300513	1002
364989	22114
300516	25936
364981	7224
364983	10596
523154	5659
173057	5980
453261	11173
689777	14416
178099	25461
624662	15358
638337	4955
684431	22548
556816	591
276434	13644
322820	10696
515386	16000
425679	25745
401472	18567
366721	15437
687645	17437
88107	18008
405549	5668
396402	5725
16990	5303
16993	5977
671354	22853
671356	22162
9117	9676
236513	19899
219978	11225
190952	12104
654995	23042
500523	10573
518386	8455
633404	2797
349013	433
518388	23308
306825	25653
707979	11196
609726	136
499346	17779
618507	20832
609728	22895
254535	12461
494118	15725
158458	11768
211618	17952
361734	8059
230206	17772
13482	9817
622150	22077
168633	5368
58629	7812
163624	21243
622159	18659
179174	16485
179176	14
705191	7403
705196	23459
13159	142
285050	139
538246	23723
369261	15652
538242	21073
280022	1731
670907	1854
122514	7348
20359	10519
456745	25892
451249	3728
307881	25335
495446	18421
243132	147
235739	18005
519411	24205
421771	24613
413224	21680
29537	20199
29530	9068
630329	13891
357893	5006
178221	13515
356766	6929
365561	7998
417688	25621
307227	4381
706750	10250
267287	22960
257759	2375
395462	16205
66624	7794
148910	23997
110840	20172
110841	7085
110844	7086
110846	4187
394730	25402
61393	8478
394734	1079
8379	23638
478856	5407
389135	10422
541641	10721
468894	8229
192349	18182
368615	7640
217123	8369
650872	560
650873	2719
463710	20184
425258	3772
217129	22696
151113	20986
318626	1825
355234	24369
127078	23845
214479	10829
263964	1010
26352	22660
350036	18363
669030	24940
331935	5154
461620	11405
543708	10837
220183	22158
51085	7443
93278	2150
190826	24457
93271	6718
683318	3900
632410	11175
98022	3246
289524	9261
434450	12403
445180	15284
167718	25822
282319	8752
104424	8799
386148	6202
386146	24719
57709	16532
169688	23834
544694	26226
116657	5451
116656	5450
669696	20730
102860	14803
470918	18308
649991	21754
301318	3568
470915	24217
668347	3342
668346	8408
608840	25531
581759	1147
608846	9369
614083	21049
429766	15244
278828	9568
480037	9846
117309	17615
293715	5252
408391	7473
387239	14411
196876	559
534381	15935
323497	23557
520032	2033
475379	9576
520036	20052
194588	21364
113689	8047
520035	2284
517536	13193
658299	19734
194583	9972
436123	16581
436129	26164
335761	13648
376574	15690
476544	12639
478077	2051
102135	11294
471795	25416
142220	1833
443723	275
333645	5110
569346	10675
341236	18908
341234	14287
645196	17406
692336	25379
347173	5517
347176	2964
334386	23724
334385	24502
555920	24954
516733	8649
3363	3432
637138	1031
529558	16857
30278	5033
109956	11320
445600	25792
4277	855
646184	19913
479307	13685
472534	24628
565126	15897
170769	6523
474566	569
170766	6522
225213	12040
287593	1740
598300	18137
607221	7820
598305	1352
185204	22100
611060	22457
644315	14294
206914	18676
231551	16758
475595	18911
502183	16226
712629	123
511171	25107
446645	17866
140174	2151
446641	22989
630155	10576
286175	5038
23454	19711
286171	4611
101806	7196
535814	12659
405704	829
527338	12641
73525	5367
397116	8951
551356	636
392541	5040
550409	13323
520817	19687
74554	22204
74555	21035
396649	4058
171969	23286
205295	23008
467853	16592
131212	1869
53657	7105
273000	19464
336522	5371
402283	15320
372666	5034
53652	26025
615678	3899
592931	5358
181005	7723
181000	8458
376962	20408
121225	4358
396392	3028
173449	3572
182260	17274
313631	15285
661227	11805
182269	12381
315285	8833
51828	20039
208186	5063
558659	25969
428008	19007
592683	24609
320663	10098
506279	15622
42916	25174
128066	14428
683056	4920
661599	549
75606	21971
391017	10844
406941	7887
391010	8960
517813	17818
517814	4023
339871	19150
138630	11467
134192	9472
526131	20185
328784	22332
390942	11156
390941	542
390940	13187
556490	22739
363086	9108
627413	15456
400621	498
383392	8644
411161	25631
709730	24424
236990	21722
237153	15362
701502	10616
146796	5953
146793	5954
122282	7782
584032	20621
584033	9879
583027	9899
379353	22707
246092	17538
709088	21693
39753	22550
44078	19154
450011	2672
321200	10124
480375	11554
450019	2317
146242	604
693451	8757
70925	5757
352603	11679
12975	18845
213801	12779
7089	14513
123487	3875
395660	246
71033	12761
399165	15818
8171	9146
283200	17600
451658	20019
6946	5620
365012	4750
525051	24690
171150	14974
287966	6417
525830	22062
650794	12588
574066	25372
319771	3820
219782	1129
226269	17085
585073	9609
585076	18652
229437	10838
127670	16940
40406	5863
461426	25710
40409	5862
354521	6896
468706	7706
468705	12081
634159	10295
636596	26483
206495	5096
206496	21052
241212	8610
505216	5771
81401	24452
120797	12686
257345	4309
513906	9400
201724	9062
582869	20414
582868	22664
576510	17651
19156	23906
573597	4412
670723	23613
440447	26127
397258	20817
588777	19561
684525	20169
245549	4965
60357	4612
60356	6530
623701	21823
623706	3185
425985	5604
87583	5717
150558	18833
581513	12087
706943	321
119990	9365
490125	23561
148306	4904
665202	26435
587914	504
498730	7757
341652	25697
547946	20863
80750	9717
635352	18907
627355	5806
633214	1019
64296	24251
501249	15570
671092	24610
392024	22466
7864	24563
392021	16647
191513	23131
7868	320
195209	22936
210773	25355
485047	20499
57982	23773
90006	7583
121147	7666
9320	25622
574804	20496
368077	22673
54958	5206
365845	6452
367574	23041
542812	12966
367570	7002
432917	22011
331712	22293
251959	13960
426369	21677
335402	1462
293843	5003
416983	16487
142794	25369
608443	1865
467933	19034
302258	7767
528958	8244
423855	15836
151635	22082
217868	21642
268035	5693
164740	4031
637445	14716
621833	8236
59584	20688
621837	2162
237458	3761
35159	15829
385512	16433
330048	8362
375851	7972
148890	25007
106925	22330
530827	20459
570002	564
544305	22088
67746	7345
23611	19005
681824	6640
161105	14282
380923	24200
519201	23256
61749	9216
519202	3640
27760	12848
343906	23741
478411	25869
674345	22030
74712	11392
601989	3452
78845	10468
330093	680
475940	20681
422894	6197
422897	24454
196243	19480
676816	20006
199497	19286
32315	5486
55930	21736
699957	23429
104387	3190
149854	25928
223334	18718
142809	8123
19652	8823
507954	12373
507953	12374
350170	22172
331877	20245
697694	1087
354887	17319
580363	5887
580366	14364
431395	3582
332994	17629
617234	26061
531394	20085
617231	3078
227791	25654
308862	16686
567236	6954
309197	8141
428790	4834
196936	21539
455018	15155
423072	5566
294487	9227
204099	7876
626706	20463
104656	7977
104657	2610
104650	14235
479916	1877
578634	15095
294736	26477
387001	15598
535229	5554
58842	20818
675567	20008
309739	7180
251549	53
251547	22949
345418	687
330836	4235
596852	17186
422305	18279
34943	15136
83268	25503
621970	25757
347818	20292
712815	17604
715849	23054
275745	14462
108923	13852
432732	6127
198575	19674
446873	7162
18443	7386
168858	22073
648303	25305
695450	10518
701464	24911
695457	10730
487333	10311
517699	3909
691342	14495
454826	7897
663236	10873
525214	22640
525217	3462
107677	364
475122	5613
475126	15551
33990	17112
226467	3853
269020	18531
339681	15084
231474	14405
627895	24852
523324	3757
279055	19715
555888	19380
31597	3457
344437	19301
433702	267
645764	14955
375338	22782
600550	20739
336889	1532
373478	9532
703380	24406
435628	24463
24905	23986
606898	6425
339531	21750
713038	14389
433060	22446
692107	7306
108210	21717
590182	20170
562654	15681
222373	16295
108219	3292
338483	25150
642932	23288
449948	12688
181433	4956
511696	13158
511694	3383
640682	8049
421230	4400
228589	14356
228583	1335
86346	24637
403457	11289
449495	13995
370783	13620
132469	13208
680401	13812
680404	18713
170595	10635
177062	3059
527165	3192
684899	3614
400193	1445
522531	25804
480953	19591
185010	124
370873	1887
641793	21041
374177	19693
614712	6592
372432	3754
501007	15592
427214	23196
276866	16458
715068	7364
359769	17660
276860	16351
366376	22758
135167	23271
641240	16889
604012	22076
525985	10655
128925	10680
493490	5352
402327	5833
405116	5086
405119	6222
456537	21674
558028	6016
560701	24958
201969	15300
396059	9597
539253	1369
550617	21369
321908	23092
336317	16582
568659	13079
80055	25113
568652	25370
6359	14936
70229	14643
367774	21420
10168	19662
367779	1246
247243	23528
247247	26400
247249	6447
708654	19977
714339	15153
14884	7540
358418	1380
459203	2736
537437	24652
654030	10218
653021	9202
619825	22485
716781	3025
597846	15129
125263	18843
656768	25672
312178	3766
546484	15168
399553	14717
694194	8386
170867	5883
384009	22209
512676	9352
315743	10582
692935	24019
384000	24853
605222	5125
317677	19570
317670	13854
518939	12603
40300	11135
321019	16750
202611	782
285489	9100
285488	14907
463586	17500
702656	24702
650647	4554
554614	19516
540659	24400
548465	4173
547686	26508
252541	9857
135743	355
258722	9374
324996	18689
625003	319
207392	3941
394189	965
512096	10059
87637	25279
512090	13376
547353	928
394181	20361
394187	13412
29903	16393
218626	20962
29905	7645
655076	6653
502725	15246
319102	8652
306424	6811
256739	19041
365196	16683
355049	17069
497145	4807
388051	13007
207935	2573
195796	16500
117642	7752
357750	18239
161022	8500
259454	13894
161028	6999
161029	9458
580567	26375
7543	14808
7546	24207
476007	14071
546972	14365
153920	18241
535242	18960
666475	17905
10997	3724
666476	15994
687637	23995
304373	5099
425533	873
425532	11604
215916	17212
535246	329
155512	3450
436390	19778
436396	20670
500018	23931
545444	10709
568423	19807
158590	1296
341713	9011
199023	13371
633979	4592
535966	24879
292477	9339
632373	13180
46218	14787
102011	24701
408748	3600
97678	19383
211323	17316
534114	3934
567139	3484
570621	15922
153622	22774
9426	26007
95968	15258
52765	19742
52763	16175
572706	2035
289070	17756
64310	9103
215003	19752
306999	19751
306998	25615
60678	779
250921	23477
462969	21903
668441	6235
191494	3799
668444	26215
609212	18559
618839	13443
254003	1471
609219	2366
42779	19109
45745	21715
20442	15752
45748	4330
122820	9304
99410	23747
99411	493
301424	19876
495179	17665
63096	14816
509820	7186
636618	21219
667079	16782
163311	3599
179260	15743
264414	14841
698991	19658
462349	22675
630617	23469
368228	18509
368222	1801
149642	3140
600790	5192
479595	11787
37962	21566
289921	8666
34438	10096
473853	20751
676130	19984
543872	24547
26728	9111
194672	7062
194671	8032
24379	21463
335230	16743
66318	11069
114857	22711
223693	22139
136636	21406
713546	12849
77342	1349
67958	9766
495829	24175
192858	20973
496736	17318
262811	22551
505858	15083
530981	17879
436	18969
530989	6980
431	4166
440736	23668
567918	14961
258440	5847
258442	22276
461505	24265
433859	23009
677267	6403
93745	23586
55019	11489
197327	13121
593618	21834
144288	21963
592567	10736
145158	1017
74695	23201
562243	20447
162272	24562
23804	3137
612552	21492
422914	5314
594391	20830
594392	15463
270314	12616
599144	951
691961	20069
707969	6802
598433	6917
504036	16145
32292	16675
494126	19363
609736	13043
478967	14765
98736	6501
298115	20346
39961	11500
298119	9911
212586	1905
531216	1163
436985	18452
436982	25918
160864	16368
242249	5814
627669	5911
223106	19141
491324	8902
389550	23618
678202	8769
678204	18360
101872	16854
57328	6953
113198	1063
682282	4268
57322	22216
336257	19498
595932	17603
336142	81
84010	2417
3795	10076
3794	10075
669459	11430
646857	19815
250021	17614
134544	22848
202451	22608
133015	22860
133016	23510
403234	15297
714239	21700
182158	15057
483302	3571
226050	17079
483307	16736
508835	25620
698566	5850
3243	19409
679556	19708
70750	19615
679552	18904
274382	8289
567539	2648
230267	20064
285974	13236
568852	23221
71407	11734
79871	605
208764	10577
299796	12103
38778	11187
614130	8023
429471	3254
712993	23794
40149	7130
230193	25163
137585	25212
336923	21288
336928	13799
216895	23875
138932	21370
225508	18865
229281	7519
692602	21724
137226	2511
692606	19765
437299	21235
83091	16710
83097	14450
37873	15354
43335	24441
433135	6377
136578	13535
375103	24959
610935	11883
487109	8426
15006	1415
418163	22748
176795	23053
561538	13961
279151	22165
233550	16982
399828	18831
58879	2824
266928	15929
170652	4121
526150	17593
360767	18288
88455	25624
177920	4625
334275	25904
31389	11284
249015	7036
300881	22857
493756	17013
154626	3873
342900	5769
115417	13710
201371	23356
489629	19364
491449	21402
241574	18412
650020	23954
120922	23718
397687	11278
438741	22403
654912	24698
654917	4492
397688	16051
554033	25611
551040	18980
603324	22662
704991	17361
524427	23396
17576	20123
559541	16146
626082	8454
592483	15324
13409	25495
13408	4405
310075	23479
362261	10636
499611	20525
499613	11280
128889	12120
120995	6073
427404	11551
651373	10053
237640	14468
427400	11552
407786	16676
410093	261
602055	9882
657799	223
85002	7070
652543	1685
647849	21814
256089	5102
651085	2177
654267	9801
689864	10668
689861	10667
490475	21534
252971	9773
708430	2546
415574	24410
627301	8067
176729	18788
514165	286
11938	22988
627308	18870
532831	19253
532834	5590
519494	11448
161793	13777
174766	25748
395170	25673
288233	13255
708442	16026
661607	2587
546725	13968
655135	25816
545268	14949
119369	18615
381378	13170
701121	12029
538797	13667
452774	24678
322559	24665
538798	4479
637814	7924
596729	7309
596728	22040
596727	19426
215655	26446
